source,dataset,source_key,source_role,geo_level,municipality,province,period_year,period_month,crime_group,crime_type,measure,value,source_file
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas en Accidentes Viales,cantidad_hechos,43,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas,47,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_fem,14,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_masc,33,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas por otros hechos,cantidad_hechos,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas por otros hechos,cantidad_victimas,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_fem,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones dolosas,cantidad_hechos,63,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones dolosas,cantidad_victimas,67,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones dolosas,cantidad_victimas_fem,47,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones dolosas,cantidad_victimas_masc,20,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Lesiones dolosas,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Ley de fauna,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Ley de residuos peligrosos,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Muertes en accidentes viales,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Muertes en accidentes viales,cantidad_victimas,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Muertes en accidentes viales,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Muertes en accidentes viales,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Muertes en accidentes viales,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Obstrucción del código aduanero,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Omisión adulteración y supresión de marcaje,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Organización y financiación de estupefacientes,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_hechos,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_fem,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la libertad,cantidad_hechos,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la libertad,cantidad_victimas,5,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la libertad,cantidad_victimas_fem,3,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la libertad,cantidad_victimas_masc,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la libertad,cantidad_victimas_sd,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la propiedad,cantidad_hechos,8,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra la seguridad pública,cantidad_hechos,21,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra las personas,cantidad_hechos,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra las personas,cantidad_victimas,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra las personas,cantidad_victimas_fem,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra las personas,cantidad_victimas_masc,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos contra las personas,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos previstos en la ley 23.737,cantidad_hechos,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Otros delitos previstos en leyes especiales,cantidad_hechos,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,otros,Portación ilegal de armas de fuego,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2023,8,lesiones,Robos (excluye los agravados por el resultado de lesiones y/o muertes),cantidad_hechos,90,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
